Location,Confirmed,Case_Per_1M_people,Recovered,Deaths,Mortality
Worldwide,3659271,471.0,1197340,256736,0.0701604226634212
United States,1233146,3742.0,163841,71921,0.05832318314295307
Spain,219329,4657.0,123486,25613,0.11677890292665356
Italy,213013,3536.0,85231,29315,0.13762070859525005
United Kingdom,194990,2935.0,0,29427,0.15091543156059284
Germany,167007,2009.0,129853,6993,0.04187249636242792
Russia,155370,1059.0,19865,1451,0.00933899723241295
France,132967,1982.0,52736,25531,0.19201004760579693
Turkey,129491,1557.0,73285,3520,0.027183356372257533
Brazil,115381,546.0,45815,7937,0.06878948873731378
Iran,99970,1200.0,80475,6340,0.06341902570771231
China,82881,59.0,77853,4633,0.055899422062957733
Canada,62046,1634.0,26993,4043,0.06516133191503079
Peru,51189,1593.0,14427,1444,0.028209185567211706
Belgium,50509,4383.0,12441,8016,0.15870438931675543
India,46711,34.0,13161,1583,0.03388923379931922
Netherlands,41087,2354.0,0,5168,0.12578187747949474
Ecuador,31881,1826.0,3433,1569,0.04921426555001412
Saudi Arabia,30251,884.0,5431,200,0.006611351690853195
Switzerland,30009,3495.0,25400,1483,0.04941850778099904
Portugal,25702,2501.0,1743,1074,0.04178663139055326
Mexico,24905,197.0,15938,2271,0.09118650873318611
Sweden,23216,2247.0,1543,2854,0.12293246037215713
Pakistan,22049,101.0,5801,514,0.023311714816998504
Chile,22016,1152.0,10710,275,0.012490915697674418
Ireland,21983,4467.0,13386,1339,0.06091070372560615
Singapore,19410,3403.0,1519,18,0.0009273570324574962
Belarus,18350,1949.0,3771,107,0.005831062670299728
Qatar,17142,6240.0,1924,12,0.0007000350017500875
Israel,16289,1774.0,10465,238,0.01461108723678556
Austria,15586,1751.0,13462,606,0.03888104709354549
Japan,15374,122.0,4587,566,0.036815402627813194
United Arab Emirates,15192,1536.0,3153,146,0.009610321221695629
Poland,14431,376.0,4280,716,0.04961541126741044
Romania,13837,713.0,5454,827,0.059767290597672905
Ukraine,12697,303.0,1875,316,0.024887768764275026
Indonesia,12071,45.0,2197,872,0.07223925109767211
Bangladesh,10929,65.0,1403,183,0.01674444139445512
South Korea,10804,209.0,9283,254,0.023509811181044057
Denmark,9821,1687.0,7296,503,0.051216780368597906
Philippines,9684,89.0,1408,637,0.0657786038826931
Serbia,9677,1390.0,1723,200,0.02066756226103131
Colombia,8613,174.0,2013,378,0.0438871473354232
Dominican Republic,8480,819.0,1905,354,0.04174528301886792
Norway,7955,1482.0,7114,215,0.02702702702702703
Czechia,7896,738.0,4006,257,0.03254812563323202
South Africa,7572,129.0,2746,148,0.01954569466455362
Panama,7387,1751.0,726,203,0.027480709354271018
Egypt,7201,72.0,1730,452,0.06276905985279822
Australia,6849,267.0,5889,96,0.01401664476565922
Malaysia,6383,195.0,4567,106,0.01660661131129563
Kuwait,5804,1313.0,2032,40,0.006891798759476223
Finland,5412,979.0,3500,246,0.045454545454545456
Morocco,5219,146.0,1838,181,0.03468097336654531
Argentina,5007,111.0,1459,264,0.052726183343319355
Algeria,4838,113.0,2067,470,0.09714758164530798
Moldova,4363,1627.0,1544,136,0.031171212468484987
Kazakhstan,4205,225.0,1279,29,0.006896551724137931
Luxembourg,3840,6255.0,3412,96,0.025
Bahrain,3720,2410.0,1762,8,0.002150537634408602
Afghanistan,3224,100.0,421,95,0.02946650124069479
Hungary,3065,314.0,709,363,0.11843393148450244
Thailand,2988,45.0,2747,54,0.018072289156626505
Nigeria,2948,14.0,481,98,0.03324287652645862
Oman,2735,586.0,858,13,0.004753199268738574
Ghana,2719,90.0,294,18,0.0066200809121000365
Greece,2642,246.0,1374,146,0.05526116578349735
Armenia,2619,886.0,1111,40,0.015273004963726614
Iraq,2431,62.0,1571,102,0.04195804195804196
Uzbekistan,2204,65.0,1501,10,0.004537205081669692
Croatia,2112,518.0,1560,83,0.039299242424242424
Cameroon,2104,79.0,953,64,0.030418250950570342
Azerbaijan,2060,205.0,1508,26,0.01262135922330097
Bosnia and Herzegovina,1946,590.0,911,79,0.040596094552929084
Guinea,1811,148.0,498,10,0.005521811154058531
Iceland,1799,4939.0,1733,10,0.005558643690939411
Estonia,1711,1288.0,261,55,0.032144944476914086
Bulgaria,1704,243.0,342,80,0.046948356807511735
Cuba,1685,150.0,954,69,0.04094955489614243
Bolivia,1681,147.0,174,82,0.04878048780487805
North Macedonia,1526,735.0,1013,86,0.0563564875491481
New Zealand,1486,299.0,1302,20,0.013458950201884253
Slovenia,1445,690.0,244,98,0.06782006920415225
Côte d'Ivoire,1432,55.0,653,17,0.011871508379888268
Lithuania,1423,509.0,678,46,0.03232607167955025
Slovakia,1421,260.0,741,25,0.017593244194229415
Senegal,1329,82.0,470,11,0.008276899924755455
Honduras,1178,129.0,122,83,0.07045840407470289
Djibouti,1120,1039.0,745,2,0.0017857142857142857
Hong Kong,1041,139.0,920,4,0.0038424591738712775
Tunisia,1022,87.0,482,43,0.04207436399217221
Latvia,896,470.0,348,17,0.018973214285714284
Cyprus,878,1002.0,296,15,0.017084282460136675
Kosovo,856,477.0,490,26,0.030373831775700934
Kyrgyzstan,843,129.0,600,11,0.013048635824436536
Somalia,835,53.0,75,38,0.045508982035928146
Albania,820,288.0,570,31,0.03780487804878049
Sudan,778,18.0,70,45,0.05784061696658098
Sri Lanka,771,35.0,213,9,0.011673151750972763
Niger,763,34.0,543,38,0.04980340760157274
Costa Rica,755,149.0,413,6,0.007947019867549669
Andorra,751,9685.0,514,46,0.06125166444740346
Lebanon,741,109.0,201,25,0.033738191632928474
Guatemala,730,44.0,79,19,0.026027397260273973
Democratic Republic of the Congo,705,8.0,90,34,0.04822695035460993
Burkina Faso,688,33.0,548,48,0.06976744186046512
Mayotte,682,2981.0,0,6,0.008797653958944282
Uruguay,670,190.0,468,17,0.025373134328358207
Mali,612,31.0,228,32,0.05228758169934641
Georgia,604,162.0,240,9,0.014900662251655629
San Marino,589,17543.0,92,41,0.06960950764006792
El Salvador,587,90.0,201,13,0.022146507666098807
Maldives,573,1529.0,17,1,0.0017452006980802793
Palestine,543,109.0,168,4,0.007366482504604052
Kenya,535,11.0,182,24,0.044859813084112146
Malta,482,977.0,403,5,0.01037344398340249
Tanzania,480,9.0,167,16,0.03333333333333333
Guinea-Bissau,475,296.0,24,2,0.004210526315789474
Jordan,471,44.0,375,9,0.01910828025477707
Jamaica,471,173.0,49,9,0.01910828025477707
Taiwan,438,19.0,334,6,0.0136986301369863
Paraguay,431,60.0,135,10,0.02320185614849188
Gabon,397,183.0,93,6,0.015113350125944584
Venezuela,361,11.0,158,10,0.027700831024930747
Mauritius,332,262.0,319,10,0.030120481927710843
Isle of Man,326,3913.0,271,23,0.0705521472392638
Montenegro,324,521.0,253,8,0.024691358024691357
Equatorial Guinea,315,232.0,13,3,0.009523809523809525
Jersey,293,2743.0,207,24,0.08191126279863481
Vietnam,271,3.0,232,0,0.0
Rwanda,261,21.0,129,0,0.0
Guernsey,252,4013.0,222,13,0.051587301587301584
Sierra Leone,199,25.0,43,11,0.05527638190954774
Faroe Islands,187,3588.0,185,0,0.0
Cape Verde,186,338.0,37,2,0.010752688172043012
Martinique,178,459.0,0,14,0.07865168539325842
Chad,170,10.0,43,17,0.1
Liberia,170,38.0,58,20,0.11764705882352941
Myanmar (Burma),161,3.0,49,6,0.037267080745341616
São Tomé and Príncipe,158,783.0,0,3,0.0189873417721519
Guadeloupe,151,371.0,0,12,0.07947019867549669
Madagascar,151,6.0,99,0,0.0
Ethiopia,145,1.0,91,4,0.027586206896551724
Gibraltar,144,4273.0,133,0,0.0
Brunei,138,312.0,130,1,0.007246376811594203
Zambia,138,8.0,92,3,0.021739130434782608
Togo,128,17.0,74,9,0.0703125
French Guiana,126,442.0,0,1,0.007936507936507936
Cambodia,122,8.0,120,0,0.0
