Location,Date,Confirmed,Case_Per_1M_people,Recovered,Deaths,Mortality,Cases per 1 million people,NewConfirmed,NewDeaths
Italy,2020-03-31,101739,1610.68,14620.0,11591,0.11392877900000001,,0,0
Italy,2020-04-01,105792,1674.85,15729.0,12428,0.11747580157289775,,4053,837
Italy,2020-04-02,110574,1750.55,16847.0,13155,0.11897010147050845,,4782,727
Italy,2020-04-03,115242,1824.45,18278.0,13915,0.12074590860970827,,4668,760
Italy,2020-04-07,132547,2200.19,22837.0,16523,0.12465766860057187,,17305,2608
Italy,2020-04-10,143626,2384.09,28470.0,18279,0.12726804339047249,,11079,1756
Italy,2020-04-11,147577,2449.68,30445.0,18849,0.12772315469212686,,3951,570
Italy,2020-04-12,152271,2527.6,32534.0,19468,0.12785100248898346,,4694,619
Italy,2020-04-14,159516,2647.86,35435.0,20465,0.12829434037964846,,7245,997
Italy,2020-04-17,168941,2804.31,40164.0,22170,0.1312292457130004,,9425,1705
Italy,2020-04-18,172434,2862.29,42727.0,22745,0.1319055406706334,,3493,575
Italy,2020-04-20,178972,2970.81,47055.0,23660,0.13219945019332632,,6538,915
Italy,2020-04-22,183957,3053.56,51600.0,24268,0.13192213397696198,,4985,608
Italy,2020-04-23,187327,3109.5,51600.0,24648,0.13157740208298854,,3370,380
Italy,2020-04-24,189973,3153.42,57776.0,25549,0.13448753243882025,,2646,901
Italy,2020-04-25,192994,3203.57,60498.0,25969,0.13455858731359524,,3021,420
Italy,2020-04-26,195351,3242.7,63120.0,26384,0.13505945707982042,,2357,415
Italy,2020-04-27,197675,3281.27,64928.0,26644,0.13478689768559504,,2324,260
Italy,2020-04-28,199414,3310.14,66624.0,26977,0.13528137442707133,,1739,333
Italy,2020-04-29,201505,3344.85,68941.0,27359,0.13577330587330338,,2091,382
Italy,2020-04-30,201505,3344.85,68941.0,27359,0.13577330587330338,,0,0
Italy,2020-05-01,205463,3411.0,75945.0,27967,0.13611696509833887,,3958,608
Italy,2020-05-02,207428,3443.0,78249.0,28236,0.13612434194033593,,1965,269
Italy,2020-05-03,209328,3475.0,79914.0,28710,0.1371531758770924,,1900,474
Italy,2020-05-04,209328,3475.0,79914.0,28710,0.1371531758770924,,0,0
Italy,2020-05-05,211938,3518.0,82879.0,29079,0.13720522039464372,,2610,369
Italy,2020-05-06,213013,3536.0,85231.0,29315,0.13762070859525005,,1075,236
Italy,2020-05-07,214457,3560.0,93245.0,29684,0.13841469385471214,,1444,369
Italy,2020-05-08,215858,3583.0,96276.0,29958,0.13878568318060944,,1401,274
Italy,2020-05-09,217185,3605.0,99023.0,30201,0.1390565646798812,,1327,243
Italy,2020-05-10,218268,3623.0,103031.0,30395,0.1392554107794088,,1083,194
Italy,2020-05-11,219070,3636.0,105186.0,30560,0.1394987903409869,,802,165
Italy,2020-05-12,219814,3649.0,106587.0,30739,0.1398409564449944,,744,179
Italy,2020-05-13,221216,3672.0,109039.0,30911,0.13973220743526688,,1402,172
Italy,2020-05-15,223096,3703.0,115288.0,31368,0.14060314842041094,,1880,457
Italy,2020-05-16,223885,3716.0,120205.0,31610,0.14118855662505306,,789,242
Italy,2020-05-17,224760,3731.0,122810.0,31763,0.14131962982737142,,875,153
Italy,2020-05-18,225435,3742.0,125176.0,31908,0.1415396899327966,,675,145
Italy,2020-05-19,225886,3750.0,127326.0,32007,0.14169536846019673,,451,99
