Location,Date,Confirmed,Case_Per_1M_people,Recovered,Deaths,Mortality,Cases per 1 million people,NewConfirmed,NewDeaths
Belarus,2020-03-31,152,15.76,47.0,0,0.0,,0,0
Belarus,2020-04-01,152,15.76,47.0,1,0.006578947368421052,,0,1
Belarus,2020-04-02,163,16.9,47.0,2,0.012269938650306749,,11,1
Belarus,2020-04-03,304,31.51,46.0,4,0.013157894736842105,,141,2
Belarus,2020-04-07,700,74.36,53.0,13,0.01857142857142857,,396,9
Belarus,2020-04-10,1486,157.86,139.0,16,0.010767160161507404,,786,3
Belarus,2020-04-11,1981,210.44,169.0,19,0.009591115598182737,,495,3
Belarus,2020-04-12,2226,236.47,172.0,23,0.010332434860736749,,245,4
Belarus,2020-04-14,2919,310.09,203.0,29,0.009934909215484755,,693,6
Belarus,2020-04-17,4204,446.6,203.0,40,0.009514747859181731,,1285,11
Belarus,2020-04-18,4779,507.68,342.0,42,0.008788449466415568,,575,2
Belarus,2020-04-20,4779,507.68,494.0,47,0.009834693450512659,,0,5
Belarus,2020-04-22,6723,714.19,577.0,55,0.008180871634686896,,1944,8
Belarus,2020-04-23,7281,773.47,769.0,58,0.00796593874467793,,558,3
Belarus,2020-04-24,8022,852.19,938.0,60,0.0074794315632011965,,741,2
Belarus,2020-04-25,8773,931.96,1120.0,63,0.007181123902883849,,751,3
Belarus,2020-04-26,9590,1018.76,1573.0,67,0.006986444212721585,,817,4
Belarus,2020-04-27,10463,1111.5,1695.0,72,0.0068813915702953254,,873,5
Belarus,2020-04-28,11289,1199.24,1740.0,75,0.006643635397289397,,826,3
Belarus,2020-04-29,12208,1296.87,1993.0,79,0.006471166448230668,,919,4
Belarus,2020-04-30,12208,1296.87,1993.0,79,0.006471166448230668,,0,0
Belarus,2020-05-01,14027,1490.0,2386.0,89,0.006344906252227846,,1819,10
Belarus,2020-05-02,14917,1585.0,2918.0,93,0.006234497553127305,,890,4
Belarus,2020-05-03,15828,1681.0,3117.0,97,0.00612838008592368,,911,4
Belarus,2020-05-04,15828,1681.0,3117.0,97,0.00612838008592368,,0,0
Belarus,2020-05-05,17489,1858.0,3259.0,103,0.005889416204471382,,1661,6
Belarus,2020-05-06,18350,1949.0,3771.0,107,0.005831062670299728,,861,4
Belarus,2020-05-07,19255,2045.0,4388.0,112,0.005816670994546871,,905,5
Belarus,2020-05-08,20168,2142.0,5067.0,116,0.005751685838952796,,913,4
Belarus,2020-05-09,21101,2242.0,5484.0,121,0.005734325387422397,,933,5
Belarus,2020-05-10,22973,2440.0,6406.0,131,0.005702346232533843,,1872,10
Belarus,2020-05-11,22973,2440.0,6406.0,131,0.005702346232533843,,0,0
Belarus,2020-05-12,23906,2540.0,6531.0,135,0.005647117878356898,,933,4
Belarus,2020-05-13,24873,2642.0,6974.0,142,0.005709001728782213,,967,7
Belarus,2020-05-15,26772,2844.0,8168.0,151,0.005640221126550127,,1899,9
Belarus,2020-05-16,27730,2946.0,8807.0,156,0.00562567616300036,,958,5
Belarus,2020-05-17,28681,3047.0,9498.0,160,0.005578606045814303,,951,4
Belarus,2020-05-18,29650,3150.0,9932.0,165,0.005564924114671164,,969,5
Belarus,2020-05-19,30572,3248.0,10130.0,171,0.00559335339526364,,922,6
Belarus,2020-05-20,31508,3347.0,10620.0,175,0.005554144979052939,,936,4
Belarus,2020-05-21,32426,3445.0,11415.0,179,0.005520261518534509,,918,4
Belarus,2020-05-22,33371,3545.0,12057.0,185,0.005543735578795961,,945,6
Belarus,2020-05-23,34303,3644.0,12833.0,190,0.005538874150948897,,932,5
Belarus,2020-05-24,35244,3744.0,13528.0,194,0.00550448303257292,,941,4
Belarus,2020-05-25,36198,3845.0,14155.0,199,0.005497541300624344,,954,5
Belarus,2020-05-26,37144,3946.0,14449.0,204,0.00549213870342451,,946,5
Belarus,2020-05-27,38059,4043.0,15086.0,208,0.005465198770330277,,915,4
Belarus,2020-05-28,38956,4138.0,15923.0,214,0.005493377143443885,,897,6
Belarus,2020-05-29,39858,4234.0,16660.0,219,0.005494505494505495,,902,5
Belarus,2020-05-30,40764,4330.0,17390.0,224,0.005495044647237759,,906,5
Belarus,2020-05-31,41658,4425.0,17964.0,229,0.005497143405828412,,894,5
Belarus,2020-06-01,42556,4521.0,18514.0,235,0.005522135539054423,,898,6
Belarus,2020-06-02,43403,4611.0,18776.0,240,0.005529571688592954,,847,5
Belarus,2020-06-03,44255,4701.0,19195.0,243,0.0055,,852,3
Belarus,2020-06-04,45116,4793.0,20171.0,248,0.0055,,861,5
Belarus,2020-06-05,45981,4885.0,21162.0,253,0.0055,,865,5
Belarus,2020-06-06,46868,4979.0,22066.0,259,0.0055,,887,6
Belarus,2020-06-07,47751,5073.0,23015.0,263,0.0055,,883,4
Belarus,2020-06-08,48630,5166.0,23647.0,269,0.0055,,879,6
Belarus,2020-06-09,49453,5253.0,23880.0,276,0.0056,,823,7
Belarus,2020-06-10,50265,5340.0,24506.0,282,0.0056,,812,6
Belarus,2020-06-12,51816,5504.0,26643.0,293,0.0057,,1551,11
Belarus,2020-06-13,52520,5579.0,27760.0,298,0.0057,,704,5
Belarus,2020-06-14,53241,5656.0,29111.0,303,0.0057,,721,5
Belarus,2020-06-15,53973,5734.0,30103.0,308,0.0057,,732,5
Belarus,2020-06-16,54680,5809.0,30420.0,312,0.0057,,707,4
Belarus,2020-06-17,55369,5882.0,31273.0,318,0.0057,,689,6
Belarus,2020-06-18,56032,5952.0,32735.0,324,0.0058,,663,6
Belarus,2020-06-19,56657,6019.0,34023.0,331,0.0058,,625,7
Belarus,2020-06-20,57333,6091.0,35275.0,337,0.0059,,676,6
Belarus,2020-06-21,57936,6155.0,36749.0,343,0.0059,,603,6
Belarus,2020-06-22,58505,6215.0,37666.0,346,0.0059,,569,3
Belarus,2020-06-23,59023,6270.0,37923.0,351,0.0059,,518,5
Belarus,2020-06-24,59487,6319.0,38688.0,357,0.006,,464,6
Belarus,2020-06-25,59945,6368.0,40136.0,362,0.006,,458,5
Belarus,2020-06-26,60382,6414.0,41448.0,367,0.0061,,437,5
Belarus,2020-06-27,60713,6450.0,42689.0,373,0.0061,,331,6
Belarus,2020-06-28,61095,6490.0,44126.0,377,0.0062,,382,4
Belarus,2020-06-29,61475,6531.0,45027.0,383,0.0062,,380,6
Belarus,2020-06-30,61790,6564.0,45213.0,387,0.0063,,315,4
Belarus,2020-07-01,62118,6599.0,46054.0,392,0.0063,,328,5
Belarus,2020-07-02,62424,6631.0,47553.0,398,0.0064,,306,6
Belarus,2020-07-03,62698,6660.0,48738.0,405,0.0065,,274,7
Belarus,2020-07-04,62997,6692.0,49909.0,412,0.0065,,299,7
Belarus,2020-07-05,63270,6721.0,50669.0,418,0.0066,,273,6
Belarus,2020-07-06,63554,6751.0,50871.0,423,0.0067,,284,5
Belarus,2020-07-07,63804,6778.0,51120.0,429,0.0067,,250,6
Belarus,2020-07-09,64224,6823.0,52854.0,443,0.0069,,420,14
Belarus,2020-07-10,64411,6842.0,53609.0,449,0.006999999999999999,,187,6
Belarus,2020-07-11,64604,6863.0,54254.0,454,0.006999999999999999,,193,5
Belarus,2020-07-12,64767,6880.0,54919.0,459,0.0071,,163,5
Belarus,2020-07-13,64932,6898.0,55380.0,464,0.0071,,165,5
Belarus,2020-07-14,65114,6917.0,55492.0,468,0.0072,,182,4
Belarus,2020-07-15,65269,6934.0,55799.0,474,0.0073,,155,6
Belarus,2020-07-16,65443,6952.0,56379.0,480,0.0073,,174,6
Belarus,2020-07-18,65782,6988.0,57370.0,491,0.0075,,339,11
Belarus,2020-07-19,65953,7006.0,57856.0,495,0.0075,,171,4
Belarus,2020-07-19,65953,7006.0,57856.0,495,0.0075,,0,0
Belarus,2020-07-21,66213,7034.0,58290.0,503,0.0076,,260,8
Belarus,2020-07-22,66348,7048.0,58592.0,507,0.0076,,135,4
Belarus,2020-07-23,66521,7067.0,59061.0,513,0.0077,,173,6
Belarus,2020-07-24,66688,7084.0,59439.0,519,0.0078,,167,6
Belarus,2020-07-25,66846,7101.0,59755.0,524,0.0078,,158,5
Belarus,2020-07-26,67002,7118.0,60092.0,530,0.0079,,156,6
Belarus,2020-07-27,67132,7132.0,60425.0,534,0.008,,130,4
Belarus,2020-07-28,67251,7144.0,60492.0,538,0.008,,119,4
Belarus,2020-07-29,67366,7156.0,60669.0,543,0.0081,,115,5
Belarus,2020-07-30,67518,7173.0,61442.0,548,0.0081,,152,5
Belarus,2020-07-31,67665,7188.0,61765.0,553,0.0082,,147,5
Belarus,2020-08-01,67808,7203.0,62444.0,559,0.0082,,143,6
Belarus,2020-08-02,67946,7218.0,62686.0,563,0.0083,,138,4
Belarus,2020-08-03,68067,7231.0,62896.0,567,0.0083,,121,4
Belarus,2020-08-04,68166,7241.0,62943.0,571,0.0084,,99,4
Belarus,2020-08-05,68250,7250.0,63163.0,574,0.0084,,84,3
Belarus,2020-08-06,68376,7264.0,63425.0,577,0.0084,,126,3
Belarus,2020-08-07,68503,7277.0,63756.0,580,0.0085,,127,3
Belarus,2020-08-08,68614,7289.0,64200.0,583,0.0085,,111,3
Belarus,2020-08-09,68738,7302.0,64744.0,585,0.0085,,124,2
Belarus,2020-08-10,68850,7314.0,64935.0,587,0.0085,,112,2
Belarus,2020-08-11,68947,7324.0,64991.0,589,0.0085,,97,2
Belarus,2020-08-12,69005,7330.0,65219.0,592,0.0086,,58,3
Belarus,2020-08-13,69102,7341.0,65893.0,595,0.0086,,97,3
Belarus,2020-08-14,69203,7352.0,66178.0,599,0.0087,,101,4
Belarus,2020-08-15,69308,7363.0,66452.0,603,0.0087,,105,4
Belarus,2020-08-16,69424,7375.0,66747.0,607,0.0087,,116,4
Belarus,2020-08-17,69516,7385.0,67072.0,610,0.0088,,92,3
Belarus,2020-08-18,69589,7393.0,67149.0,613,0.0088,,73,3
Belarus,2020-08-19,69673,7401.0,67339.0,617,0.0089,,84,4
Belarus,2020-08-20,69801,7415.0,67647.0,622,0.0089,,128,5
Belarus,2020-08-22,70111,7448.0,68256.0,632,0.009000000000000001,,310,10
Belarus,2020-08-23,70285,7466.0,68577.0,637,0.0091,,174,5
Belarus,2020-08-24,70468,7486.0,68839.0,642,0.0091,,183,5
Belarus,2020-08-25,70645,7505.0,68925.0,646,0.0091,,177,4
Belarus,2020-08-26,70727,7513.0,69097.0,652,0.0092,,82,6
Belarus,2020-08-27,70974,7540.0,69378.0,657,0.0093,,247,5
Belarus,2020-08-28,71165,7560.0,69650.0,662,0.0093,,191,5
Belarus,2020-08-29,71346,7579.0,69887.0,667,0.0093,,181,5
Belarus,2020-08-30,71523,7598.0,70207.0,671,0.0094,,177,4
Belarus,2020-08-31,71687,7615.0,70452.0,676,0.0094,,164,5
Belarus,2020-09-01,71843,7632.0,70468.0,681,0.0095,,156,5
Belarus,2020-09-02,71962,7645.0,70606.0,686,0.0095,,119,5
Belarus,2020-09-03,72141,7664.0,70900.0,691,0.0096,,179,5
Belarus,2020-09-04,72302,7681.0,71205.0,696,0.0096,,161,5
Belarus,2020-09-05,72485,7700.0,71510.0,701,0.0097,,183,5
Belarus,2020-09-07,72859,7740.0,71864.0,711,0.0098,,374,10
Belarus,2020-09-08,73031,7758.0,71883.0,716,0.0098,,172,5
Belarus,2020-09-09,73208,7777.0,71916.0,721,0.0098,,177,5
Belarus,2020-09-10,73402,7798.0,71999.0,726,0.0099,,194,5
Belarus,2020-09-11,73591,7818.0,72203.0,732,0.0099,,189,6
Belarus,2020-09-12,73784,7838.0,72369.0,738,0.01,,193,6
Belarus,2020-09-13,73975,7858.0,72547.0,744,0.0101,,191,6
Belarus,2020-09-14,74173,7879.0,72584.0,750,0.0101,,198,6
Belarus,2020-09-15,74360,7899.0,72609.0,756,0.0102,,187,6
Belarus,2020-09-16,74552,7920.0,72661.0,761,0.0102,,192,5
Belarus,2020-09-17,74763,7942.0,72810.0,767,0.0103,,211,6
Belarus,2020-09-18,74987,7966.0,72967.0,771,0.0103,,224,4
Belarus,2020-09-20,75461,8016.0,73212.0,776,0.0103,,474,5
Belarus,2020-09-21,75674,8039.0,73265.0,780,0.0103,,213,4
Belarus,2020-09-22,75898,8063.0,73301.0,785,0.0103,,224,5
Belarus,2020-09-23,76104,8085.0,73386.0,791,0.0104,,206,6
Belarus,2020-09-24,76357,0.0,,796,0.0104,8111.0,253,5
Belarus,2020-09-25,76651,0.0,,802,0.0105,8143.0,294,6
Belarus,2020-09-26,76957,0.0,,807,0.0105,8175.0,306,5
Belarus,2020-09-27,77289,0.0,,813,0.0105,8210.0,332,6
Belarus,2020-09-28,77609,0.0,,818,0.0105,8244.0,320,5
Belarus,2020-09-29,77946,0.0,,822,0.0105,8280.0,337,4
Belarus,2020-09-30,78260,0.0,,828,0.0106,8314.0,314,6
Belarus,2020-10-02,79019,0.0,,839,0.0106,8394.0,759,11
