Location,Date,Confirmed,Case_Per_1M_people,Recovered,Deaths,Mortality,Cases per 1 million people,NewConfirmed,NewDeaths
Botswana,2020-03-31,3.0,1.73,0.0,0.0,0.0,,0.0,0.0
Botswana,2020-04-01,4.0,2.31,0.0,1.0,0.25,,1.0,1.0
Botswana,2020-04-02,4.0,2.31,0.0,1.0,0.25,,0.0,0.0
Botswana,2020-04-03,4.0,2.31,0.0,1.0,0.25,,0.0,0.0
Botswana,2020-04-07,6.0,2.57,0.0,1.0,0.16666666666666666,,2.0,0.0
Botswana,2020-04-10,13.0,5.56,0.0,1.0,0.07692307692307693,,7.0,0.0
Botswana,2020-04-11,13.0,5.56,0.0,1.0,0.07692307692307693,,0.0,0.0
Botswana,2020-04-12,13.0,5.56,0.0,1.0,0.07692307692307693,,0.0,0.0
Botswana,2020-04-14,13.0,5.56,0.0,1.0,0.07692307692307693,,0.0,0.0
Botswana,2020-04-17,15.0,6.41,0.0,1.0,0.06666666666666668,,2.0,0.0
Botswana,2020-04-18,15.0,6.41,0.0,1.0,0.06666666666666668,,0.0,0.0
Botswana,2020-04-20,20.0,8.55,0.0,1.0,0.05,,5.0,0.0
Botswana,2020-04-22,20.0,8.55,0.0,1.0,0.05,,0.0,0.0
Botswana,2020-04-23,22.0,9.41,0.0,1.0,0.045454545454545456,,2.0,0.0
Botswana,2020-04-24,22.0,9.41,0.0,1.0,0.045454545454545456,,0.0,0.0
Botswana,2020-04-25,22.0,9.41,0.0,1.0,0.045454545454545456,,0.0,0.0
Botswana,2020-04-26,22.0,9.41,0.0,1.0,0.045454545454545456,,0.0,0.0
Botswana,2020-04-27,22.0,9.41,0.0,1.0,0.045454545454545456,,0.0,0.0
Botswana,2020-04-28,22.0,9.41,0.0,1.0,0.045454545454545456,,0.0,0.0
Botswana,2020-04-29,23.0,9.83,0.0,1.0,0.043478260869565216,,1.0,0.0
Botswana,2020-04-30,23.0,9.83,0.0,1.0,0.043478260869565216,,0.0,0.0
Botswana,2020-05-01,23.0,10.0,5.0,1.0,0.043478260869565216,,0.0,0.0
Botswana,2020-05-02,23.0,10.0,8.0,1.0,0.043478260869565216,,0.0,0.0
Botswana,2020-05-03,23.0,10.0,8.0,1.0,0.043478260869565216,,0.0,0.0
Botswana,2020-05-04,23.0,10.0,8.0,1.0,0.043478260869565216,,0.0,0.0
Botswana,2020-05-05,23.0,10.0,8.0,1.0,0.043478260869565216,,0.0,0.0
Botswana,2020-05-06,23.0,10.0,8.0,1.0,0.043478260869565216,,0.0,0.0
Botswana,2020-05-07,23.0,10.0,8.0,1.0,0.043478260869565216,,0.0,0.0
Botswana,2020-05-08,23.0,10.0,8.0,1.0,0.043478260869565216,,0.0,0.0
Botswana,2020-05-09,23.0,10.0,9.0,1.0,0.043478260869565216,,0.0,0.0
Botswana,2020-05-10,23.0,10.0,12.0,1.0,0.043478260869565216,,0.0,0.0
Botswana,2020-05-11,23.0,10.0,12.0,1.0,0.043478260869565216,,0.0,0.0
Botswana,2020-05-12,24.0,10.0,12.0,1.0,0.04166666666666666,,1.0,0.0
Botswana,2020-05-13,24.0,10.0,17.0,1.0,0.04166666666666666,,0.0,0.0
Botswana,2020-05-15,24.0,10.0,17.0,1.0,0.04166666666666666,,0.0,0.0
Botswana,2020-05-16,24.0,10.0,17.0,1.0,0.04166666666666666,,0.0,0.0
Botswana,2020-05-17,24.0,10.0,17.0,1.0,0.04166666666666666,,0.0,0.0
Botswana,2020-05-18,25.0,11.0,17.0,1.0,0.04,,1.0,0.0
Botswana,2020-05-19,25.0,11.0,17.0,1.0,0.04,,0.0,0.0
Botswana,2020-05-20,25.0,11.0,17.0,1.0,0.04,,0.0,0.0
,2020-05-21,,,,,,,,
Botswana,2020-05-22,29.0,12.0,19.0,1.0,0.03448275862068965,,,
Botswana,2020-05-23,30.0,13.0,19.0,1.0,0.03333333333333333,,1.0,0.0
Botswana,2020-05-24,30.0,13.0,19.0,1.0,0.03333333333333333,,0.0,0.0
Botswana,2020-05-25,35.0,15.0,19.0,1.0,0.028571428571428567,,5.0,0.0
Botswana,2020-05-26,35.0,15.0,19.0,1.0,0.028571428571428567,,0.0,0.0
Botswana,2020-05-27,35.0,15.0,20.0,1.0,0.028571428571428567,,0.0,0.0
Botswana,2020-05-28,35.0,15.0,20.0,1.0,0.028571428571428567,,0.0,0.0
Botswana,2020-05-29,35.0,15.0,20.0,1.0,0.028571428571428567,,0.0,0.0
Botswana,2020-05-30,35.0,15.0,20.0,1.0,0.028571428571428567,,0.0,0.0
Botswana,2020-05-31,35.0,15.0,20.0,1.0,0.028571428571428567,,0.0,0.0
Botswana,2020-06-01,35.0,15.0,20.0,1.0,0.028571428571428567,,0.0,0.0
Botswana,2020-06-02,38.0,16.0,20.0,1.0,0.02631578947368421,,3.0,0.0
Botswana,2020-06-03,40.0,17.0,23.0,1.0,0.025,,2.0,0.0
Botswana,2020-06-04,40.0,17.0,23.0,1.0,0.025,,0.0,0.0
Botswana,2020-06-05,40.0,17.0,23.0,1.0,0.025,,0.0,0.0
Botswana,2020-06-06,40.0,17.0,23.0,1.0,0.025,,0.0,0.0
Botswana,2020-06-07,40.0,17.0,23.0,1.0,0.025,,0.0,0.0
Botswana,2020-06-08,40.0,17.0,23.0,1.0,0.025,,0.0,0.0
Botswana,2020-06-09,42.0,18.0,24.0,1.0,0.0238,,2.0,0.0
Botswana,2020-06-10,42.0,18.0,24.0,1.0,0.0238,,0.0,0.0
Botswana,2020-06-12,48.0,21.0,24.0,1.0,0.0208,,6.0,0.0
Botswana,2020-06-13,60.0,26.0,24.0,1.0,0.0167,,12.0,0.0
Botswana,2020-06-14,60.0,26.0,24.0,1.0,0.0167,,0.0,0.0
Botswana,2020-06-15,60.0,26.0,24.0,1.0,0.0167,,0.0,0.0
Botswana,2020-06-16,60.0,26.0,24.0,1.0,0.0167,,0.0,0.0
Botswana,2020-06-17,60.0,26.0,24.0,1.0,0.0167,,0.0,0.0
Botswana,2020-06-18,79.0,34.0,25.0,1.0,0.0127,,19.0,0.0
Botswana,2020-06-19,79.0,34.0,25.0,1.0,0.0127,,0.0,0.0
Botswana,2020-06-20,89.0,38.0,25.0,1.0,0.0112,,10.0,0.0
Botswana,2020-06-21,89.0,38.0,25.0,1.0,0.0112,,0.0,0.0
Botswana,2020-06-22,89.0,38.0,25.0,1.0,0.0112,,0.0,0.0
Botswana,2020-06-23,89.0,38.0,25.0,1.0,0.0112,,0.0,0.0
Botswana,2020-06-24,89.0,38.0,25.0,1.0,0.0112,,0.0,0.0
Botswana,2020-06-25,92.0,39.0,25.0,1.0,0.0109,,3.0,0.0
Botswana,2020-06-26,92.0,39.0,25.0,1.0,0.0109,,0.0,0.0
Botswana,2020-06-27,92.0,39.0,25.0,1.0,0.0109,,0.0,0.0
Botswana,2020-06-28,92.0,39.0,25.0,1.0,0.0109,,0.0,0.0
Botswana,2020-06-29,92.0,39.0,25.0,1.0,0.0109,,0.0,0.0
Botswana,2020-06-30,175.0,75.0,25.0,1.0,0.0057,,83.0,0.0
Botswana,2020-07-01,227.0,97.0,28.0,1.0,0.0044,,52.0,0.0
Botswana,2020-07-02,227.0,97.0,28.0,1.0,0.0044,,0.0,0.0
Botswana,2020-07-03,227.0,97.0,28.0,1.0,0.0044,,0.0,0.0
Botswana,2020-07-04,227.0,97.0,28.0,1.0,0.0044,,0.0,0.0
Botswana,2020-07-05,275.0,118.0,0.0,1.0,0.0036,,48.0,0.0
Botswana,2020-07-06,275.0,118.0,29.0,1.0,0.0036,,0.0,0.0
Botswana,2020-07-07,314.0,134.0,31.0,1.0,0.0032,,39.0,0.0
Botswana,2020-07-09,314.0,134.0,31.0,1.0,0.0032,,0.0,0.0
Botswana,2020-07-10,314.0,134.0,31.0,1.0,0.0032,,0.0,0.0
Botswana,2020-07-11,314.0,134.0,31.0,1.0,0.0032,,0.0,0.0
Botswana,2020-07-12,314.0,134.0,0.0,1.0,0.0032,,0.0,0.0
Botswana,2020-07-13,314.0,134.0,31.0,1.0,0.0032,,0.0,0.0
Botswana,2020-07-14,399.0,171.0,38.0,1.0,0.0025,,85.0,0.0
Botswana,2020-07-15,399.0,171.0,38.0,1.0,0.0025,,0.0,0.0
Botswana,2020-07-16,399.0,171.0,38.0,1.0,0.0025,,0.0,0.0
Botswana,2020-07-18,522.0,223.0,48.0,1.0,0.0019,,123.0,0.0
Botswana,2020-07-19,522.0,223.0,48.0,1.0,0.0019,,0.0,0.0
Botswana,2020-07-19,522.0,223.0,48.0,1.0,0.0019,,0.0,0.0
Botswana,2020-07-21,522.0,223.0,48.0,1.0,0.0019,,0.0,0.0
Botswana,2020-07-22,522.0,223.0,48.0,1.0,0.0019,,0.0,0.0
Botswana,2020-07-23,522.0,223.0,48.0,1.0,0.0019,,0.0,0.0
Botswana,2020-07-24,522.0,223.0,48.0,1.0,0.0019,,0.0,0.0
Botswana,2020-07-25,686.0,293.0,52.0,1.0,0.0015,,164.0,0.0
Botswana,2020-07-26,686.0,293.0,52.0,1.0,0.0015,,0.0,0.0
Botswana,2020-07-27,686.0,293.0,52.0,1.0,0.0015,,0.0,0.0
Botswana,2020-07-28,739.0,316.0,63.0,2.0,0.0027,,53.0,1.0
Botswana,2020-07-29,739.0,316.0,63.0,2.0,0.0027,,0.0,0.0
Botswana,2020-07-30,739.0,316.0,63.0,2.0,0.0027,,0.0,0.0
Botswana,2020-07-31,804.0,344.0,63.0,2.0,0.0025,,65.0,0.0
Botswana,2020-08-01,804.0,344.0,0.0,2.0,0.0025,,0.0,0.0
Botswana,2020-08-02,804.0,344.0,63.0,2.0,0.0025,,0.0,0.0
Botswana,2020-08-03,804.0,344.0,0.0,2.0,0.0025,,0.0,0.0
Botswana,2020-08-04,804.0,344.0,0.0,2.0,0.0025,,0.0,0.0
Botswana,2020-08-05,804.0,344.0,0.0,2.0,0.0025,,0.0,0.0
Botswana,2020-08-06,804.0,344.0,0.0,2.0,0.0025,,0.0,0.0
Botswana,2020-08-07,804.0,344.0,0.0,2.0,0.0025,,0.0,0.0
Botswana,2020-08-08,804.0,344.0,0.0,2.0,0.0025,,0.0,0.0
Botswana,2020-08-09,804.0,344.0,0.0,2.0,0.0025,,0.0,0.0
Botswana,2020-08-10,804.0,344.0,0.0,2.0,0.0025,,0.0,0.0
Botswana,2020-08-11,804.0,344.0,0.0,2.0,0.0025,,0.0,0.0
Botswana,2020-08-12,804.0,344.0,0.0,2.0,0.0025,,0.0,0.0
Botswana,2020-08-13,804.0,344.0,0.0,2.0,0.0025,,0.0,0.0
Botswana,2020-08-14,804.0,344.0,0.0,2.0,0.0025,,0.0,0.0
Botswana,2020-08-15,804.0,344.0,0.0,2.0,0.0025,,0.0,0.0
Botswana,2020-08-16,804.0,344.0,0.0,2.0,0.0025,,0.0,0.0
Botswana,2020-08-17,804.0,344.0,0.0,2.0,0.0025,,0.0,0.0
Botswana,2020-08-18,804.0,344.0,0.0,2.0,0.0025,,0.0,0.0
Botswana,2020-08-19,804.0,344.0,0.0,2.0,0.0025,,0.0,0.0
Botswana,2020-08-20,1214.0,519.0,0.0,3.0,0.0025,,410.0,1.0
Botswana,2020-08-22,1214.0,519.0,0.0,3.0,0.0025,,0.0,0.0
Botswana,2020-08-23,1308.0,559.0,0.0,3.0,0.0023,,94.0,0.0
Botswana,2020-08-24,1308.0,559.0,0.0,3.0,0.0023,,0.0,0.0
Botswana,2020-08-25,1308.0,559.0,0.0,3.0,0.0023,,0.0,0.0
Botswana,2020-08-26,1308.0,559.0,0.0,3.0,0.0023,,0.0,0.0
Botswana,2020-08-27,1308.0,559.0,0.0,3.0,0.0023,,0.0,0.0
Botswana,2020-08-28,1308.0,559.0,0.0,3.0,0.0023,,0.0,0.0
Botswana,2020-08-29,1308.0,559.0,0.0,3.0,0.0023,,0.0,0.0
Botswana,2020-08-30,1308.0,559.0,0.0,3.0,0.0023,,0.0,0.0
Botswana,2020-08-31,1308.0,559.0,0.0,3.0,0.0023,,0.0,0.0
Botswana,2020-09-01,1308.0,559.0,0.0,3.0,0.0023,,0.0,0.0
Botswana,2020-09-02,1633.0,698.0,0.0,6.0,0.0037,,325.0,3.0
Botswana,2020-09-03,1633.0,698.0,0.0,6.0,0.0037,,0.0,0.0
