Location,Date,Confirmed,Case_Per_1M_people,Recovered,Deaths,Mortality,Cases per 1 million people,NewConfirmed,NewDeaths
Bolivia,2020-03-31,97.0,8.75,0.0,4.0,0.041237113,,0.0,0.0
Bolivia,2020-04-01,107.0,9.65,0.0,6.0,0.05607476635514018,,10.0,2.0
Bolivia,2020-04-02,117.0,10.55,0.0,7.0,0.059829059829059825,,10.0,1.0
Bolivia,2020-04-03,123.0,11.09,1.0,8.0,0.06504065040650407,,6.0,1.0
Bolivia,2020-04-07,183.0,15.95,2.0,11.0,0.060109289617486336,,60.0,3.0
Bolivia,2020-04-10,264.0,23.02,2.0,18.0,0.06818181818181818,,81.0,7.0
Bolivia,2020-04-11,275.0,23.98,1.0,20.0,0.07272727272727272,,11.0,2.0
Bolivia,2020-04-12,275.0,23.98,2.0,20.0,0.07272727272727272,,0.0,0.0
Bolivia,2020-04-14,330.0,28.77,6.0,27.0,0.08181818181818183,,55.0,7.0
Bolivia,2020-04-17,441.0,38.45,14.0,29.0,0.06575963718820861,,111.0,2.0
Bolivia,2020-04-18,493.0,42.98,31.0,31.0,0.06288032454361055,,52.0,2.0
Bolivia,2020-04-20,564.0,49.17,31.0,33.0,0.058510638297872335,,71.0,2.0
Bolivia,2020-04-22,598.0,52.14,37.0,34.0,0.0568561872909699,,34.0,1.0
Bolivia,2020-04-23,609.0,53.1,37.0,37.0,0.060755336617405585,,11.0,3.0
Bolivia,2020-04-24,672.0,58.59,44.0,40.0,0.05952380952380953,,63.0,3.0
Bolivia,2020-04-25,703.0,61.29,54.0,43.0,0.061166429587482224,,31.0,3.0
Bolivia,2020-04-26,807.0,70.36,54.0,44.0,0.05452292441140025,,104.0,1.0
Bolivia,2020-04-27,950.0,82.83,50.0,80.0,0.08421052631578947,,143.0,36.0
Bolivia,2020-04-28,950.0,82.83,50.0,80.0,0.08421052631578947,,0.0,0.0
Bolivia,2020-04-29,1014.0,88.41,98.0,53.0,0.05226824457593689,,64.0,0.0
Bolivia,2020-04-30,1014.0,88.41,98.0,53.0,0.05226824457593689,,0.0,0.0
Bolivia,2020-05-01,1110.0,97.0,117.0,59.0,0.05315315315315315,,96.0,6.0
Bolivia,2020-05-02,1167.0,102.0,132.0,62.0,0.05312767780634105,,57.0,3.0
Bolivia,2020-05-03,1229.0,107.0,134.0,66.0,0.05370219690805533,,62.0,4.0
Bolivia,2020-05-04,1229.0,107.0,134.0,66.0,0.05370219690805533,,0.0,0.0
Bolivia,2020-05-05,1594.0,139.0,166.0,76.0,0.04767879548306148,,365.0,10.0
Bolivia,2020-05-06,1681.0,147.0,174.0,82.0,0.04878048780487805,,87.0,6.0
Bolivia,2020-05-07,1802.0,157.0,187.0,86.0,0.04772475027746948,,121.0,4.0
Bolivia,2020-05-08,1886.0,164.0,198.0,91.0,0.048250265111346766,,84.0,5.0
Bolivia,2020-05-09,2081.0,181.0,219.0,102.0,0.0490148966842864,,195.0,11.0
Bolivia,2020-05-10,2266.0,198.0,237.0,106.0,0.046778464254192416,,185.0,4.0
Bolivia,2020-05-11,2437.0,212.0,258.0,114.0,0.046778826425933534,,171.0,8.0
Bolivia,2020-05-12,2556.0,223.0,273.0,118.0,0.046165884194053215,,119.0,4.0
Bolivia,2020-05-13,2964.0,258.0,313.0,128.0,0.04318488529014845,,408.0,10.0
Bolivia,2020-05-15,3148.0,274.0,339.0,142.0,0.04510800508259212,,184.0,14.0
Bolivia,2020-05-16,3372.0,294.0,356.0,152.0,0.045077105575326216,,224.0,10.0
Bolivia,2020-05-17,3577.0,312.0,434.0,164.0,0.04584847637685211,,205.0,12.0
Bolivia,2020-05-18,3826.0,334.0,473.0,165.0,0.04312598013591218,,249.0,1.0
Bolivia,2020-05-19,4088.0,356.0,493.0,169.0,0.04134050880626223,,262.0,4.0
Bolivia,2020-05-20,4263.0,372.0,503.0,174.0,0.040816326530612235,,175.0,5.0
,2020-05-21,,,,,,,,
Bolivia,2020-05-22,5187.0,452.0,561.0,215.0,0.04144977829188355,,,
Bolivia,2020-05-23,5187.0,452.0,561.0,215.0,0.04144977829188355,,0.0,0.0
Bolivia,2020-05-24,5579.0,486.0,575.0,230.0,0.04122602616956444,,392.0,15.0
Bolivia,2020-05-25,5915.0,516.0,609.0,240.0,0.04057480980557904,,336.0,10.0
Bolivia,2020-05-26,6263.0,546.0,629.0,250.0,0.03991697269679068,,348.0,10.0
Bolivia,2020-05-27,6660.0,581.0,647.0,261.0,0.039189189189189184,,397.0,11.0
Bolivia,2020-05-28,7136.0,622.0,677.0,274.0,0.038396860986547085,,476.0,13.0
Bolivia,2020-05-29,7768.0,677.0,689.0,280.0,0.03604531410916581,,632.0,6.0
Bolivia,2020-05-30,8387.0,731.0,738.0,293.0,0.034935018480982474,,619.0,13.0
Bolivia,2020-05-31,8731.0,761.0,749.0,300.0,0.03436032527774596,,344.0,7.0
Bolivia,2020-06-01,9592.0,836.0,889.0,310.0,0.0323185988323603,,861.0,10.0
Bolivia,2020-06-02,9982.0,870.0,986.0,313.0,0.03135644159487077,,390.0,3.0
Bolivia,2020-06-03,10991.0,958.0,1298.0,376.0,0.0342,,1009.0,63.0
Bolivia,2020-06-04,11638.0,1015.0,1507.0,400.0,0.0344,,647.0,24.0
Bolivia,2020-06-05,11638.0,1015.0,1507.0,400.0,0.0344,,0.0,0.0
Bolivia,2020-06-06,12245.0,1068.0,1658.0,415.0,0.0339,,607.0,15.0
Bolivia,2020-06-07,12728.0,1110.0,1739.0,427.0,0.0335,,483.0,12.0
Bolivia,2020-06-08,13358.0,1165.0,1902.0,454.0,0.034,,630.0,27.0
Bolivia,2020-06-09,13949.0,1216.0,2159.0,475.0,0.0341,,591.0,21.0
Bolivia,2020-06-10,13949.0,1216.0,2159.0,475.0,0.0341,,0.0,0.0
Bolivia,2020-06-12,15281.0,1332.0,2261.0,512.0,0.0335,,1332.0,37.0
Bolivia,2020-06-13,16165.0,1409.0,2372.0,533.0,0.033,,884.0,21.0
Bolivia,2020-06-14,16929.0,1476.0,2431.0,559.0,0.033,,764.0,26.0
Bolivia,2020-06-15,17842.0,1556.0,2768.0,585.0,0.0328,,913.0,26.0
